decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,aapl_intraday_rank_126,feature_intercept,feature_weak_only,feature_expert_overlap,feature_tail_strength,feature_market_sentiment_10,feature_market_sentiment_20,feature_aapl_trend,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,n_raw,n_eff,wins,label_sum,squared_label_sum,model_mu,model_se,model_upper,model_ready,model_veto_prediction,veto,state_A_0_0,state_A_0_1,state_A_0_2,state_A_0_3,state_A_0_4,state_A_0_5,state_A_0_6,state_b_0,model_beta_0,state_A_1_1,state_A_1_2,state_A_1_3,state_A_1_4,state_A_1_5,state_A_1_6,state_b_1,model_beta_1,state_A_2_2,state_A_2_3,state_A_2_4,state_A_2_5,state_A_2_6,state_b_2,model_beta_2,state_A_3_3,state_A_3_4,state_A_3_5,state_A_3_6,state_b_3,model_beta_3,state_A_4_4,state_A_4_5,state_A_4_6,state_b_4,model_beta_4,state_A_5_5,state_A_5_6,state_b_5,model_beta_5,state_A_6_6,state_b_6,model_beta_6,learner_cash_signal,target_exposure
2015-12-18,-0.026443896666716205,0.02020307853584058,-0.040117969759717598,-0.043204538024738115,True,False,False,False,False,0.021674802697566081,-0.035193594891446134,-0.031171983640630563,25.978966140747069,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.055555555555555552,1,0,0,0,-0.41661253892227856,-0.22121859510692232,-0.81482210123854704,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-21,0.00046609854890733438,0.02020307853584058,-0.026300731340505479,-0.028187395604836851,True,False,False,False,False,0.021674802697566081,-0.030766615834922018,-0.026998825799728121,25.844272994995116,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.53174603174603174,1,0,0,0,-0.27244063472671165,-0.19255147211550047,-0.65375167247335164,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-22,-0.0015828507125704716,0.02020307853584058,-0.010818481543310443,-0.021884328825327426,True,False,False,False,False,0.021674802697566081,-0.020849146680163799,-0.017771642029468127,25.725896263122557,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.46031746031746029,1,0,0,0,-0.16351405184318935,-0.12873596236543977,-0.61949096184385044,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-23,0.012491880387988985,0.02020307853584058,0.0092827217471105339,0.00056647554752853324,True,False,False,False,False,0.021674802697566081,-0.010049749980344913,-0.0096105215766340013,25.610332584381105,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.81746031746031744,1,0,0,0,0.049245986473195336,-0.065534238523263053,-0.45589512602452587,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-24,-0.0088990937679185311,0.02020307853584058,0.0050230124118710862,-0.0041104044840776233,True,False,False,False,False,0.021674802697566081,-0.011541799970026023,-0.010653910680982537,25.497807216644286,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.2857142857142857,1,0,0,0,0.0045630396389673145,-0.073985702170028533,-0.46496806803231427,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-28,-0.0071567680014431589,0.02020307853584058,0.02254461439172073,0.018807581245092964,True,False,False,False,False,0.021674802697566081,-0.01493001938951144,-0.012565285242126301,25.374141597747801,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.34920634920634919,1,0,0,0,0.20676097818406847,-0.091651015438792477,-0.52581607788731222,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-29,0.016641723957861121,0.02020307853584058,0.028262204847705474,0.027045509133070578,True,False,False,False,False,0.021674802697566081,-0.00026644462366398614,0.0055174033029483649,25.266567420959472,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.87301587301587302,1,0,0,0,0.27653856990388026,0.017503195597614596,-0.31446245761130642,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-30,-0.011604366503796593,0.02020307853584058,0.010367177185798715,0.011628145207665641,True,False,False,False,False,0.021674802697566081,-0.016728830305839271,-0.013407847234804704,25.153817081451415,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.20634920634920634,1,0,0,0,0.10997661196732178,-0.10045559180214658,-0.39809572518881176,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2015-12-31,-0.016353611485514619,0.02020307853584058,-0.014164703637689957,-0.015602252684309925,True,False,False,False,False,0.021674802697566081,-0.016528400308174374,-0.019644672929508888,25.029814147949217,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.12698412698412698,1,0,0,0,-0.14883478160999941,-0.12057691079227754,-0.53574506086765727,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2016-01-04,0.026703029407185497,0.02020307853584058,-0.012904642654919196,-0.022129180849944419,True,True,True,False,False,0.021674802697566081,-0.016505354125311289,-0.023780413921145493,24.918976783752441,True,True,True,False,False,True,True,False,False,True,1,0,0,0,0.97619047619047616,1,0,1,0.76190476190476142,-0.17516911752431807,-0.13428589348818928,-0.48552397274782888,True,True,True,2016-01-06,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,0.016246119705311843,0.0078767957904910899,0.026344171908721421,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,0.0032922555065047262,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,-0.0059342430019496718,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,0.004984582070192067,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,0.0055056967526344452,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,-0.00034661715046059593,14832.770232324314,6329.4552039558275,-166.21348056496279,0.0033835418292396673,17450.32281883161,-234.45048094415762,-0.0085847684284649124,True,0
2016-01-05,-0.028747053574726622,0.020626069018642945,0.0066992500477547345,-0.0047344668693998226,True,False,False,False,False,0.021774797986059191,-0.033687480022791427,-0.04773445444025215,24.735335350036621,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.047619047619047616,1,0,0,0,0.0098239158917745595,-0.27140644821014526,-0.65508151539743875,False,False,False,,False,,,False,False,138,99.858258750829307,83,1.1281993121980345,0.17504448118201738,,,,True,False,False,64911.411719268304,5896.2561715045231,21069.790272406117,34062.4677334511,-19558.762130474792,-18183.118619291348,-10206.482099098781,504.15319779746164,,8396.2561715045249,0,3632.0720560584223,888.82254503947138,-1790.5947132484521,-2144.1274212504186,1.6238488876841557,,23569.790272406124,15668.523581581774,-10330.335192429207,-10070.043805194973,-9443.479040111537,323.69716406591203,,27469.148539008533,-11040.908308576578,-10785.145458144096,-6553.2308481370483,343.51953907321894,,15177.511088224057,9380.7346362519256,5853.7355330959335,-205.72086949910258,,14832.770232324314,6329.4552039558275,-166.21348056496279,,17450.32281883161,-234.45048094415762,,False,1
2016-01-06,0.0013921976237805112,0.020626069018642945,-0.014131873372713821,-0.025123854523355527,True,False,False,False,False,0.021774797986059191,-0.040060926108305472,-0.052603074101624125,24.537515735626222,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.56349206349206349,1,0,0,0,-0.19627863948034674,-0.30888000069976534,-0.76409487663321674,False,False,False,,True,2016-01-04,0.04832327284251639,True,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-07,-0.022598331475852551,0.020626069018642945,-0.046437112548602499,-0.0618177292437464,True,False,False,False,False,0.021774797986059191,-0.056753215046881245,-0.082349218555068604,24.292435455322266,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.10317460317460317,1,0,0,0,-0.5412742089617445,-0.4636747786731662,-1,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-08,-0.016133981918296847,0.020626069018642945,-0.068440018094060084,-0.076369935528150745,True,False,False,False,False,0.021774797986059191,-0.059792605991283998,-0.075846721681665286,24.082463359832765,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.14285714285714285,1,0,0,0,-0.72404976811105415,-0.45213109224316428,-0.93907871677602284,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-11,-0.00444581626734597,0.020626069018642945,-0.065976062031220639,-0.073363524372607736,True,False,False,False,False,0.021774797986059191,-0.061284448197818753,-0.077172375097136481,23.883968925476076,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.41269841269841268,1,0,0,0,-0.69669793201914187,-0.46152274431651746,-0.71583907920460876,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-12,-0.0058677667765106856,0.020626069018642945,-0.056283967112686351,-0.062116643142921424,True,False,False,False,False,0.021774797986059191,-0.035008253055957561,-0.044477325710411408,23.735210609436034,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.40476190476190477,1,0,0,0,-0.59200305127803887,-0.2649519292212299,-0.52206413133062401,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-13,-0.02920654220583041,0.020626069018642945,-0.08953738505749631,-0.10848673108876039,True,False,False,False,False,0.021774797986059191,-0.063805704127813723,-0.084375300832167821,23.565409660339355,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03968253968253968,1,0,0,0,-0.99012058073128351,-0.4939366831999385,-0.69920696064523891,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-14,0.01592484251912385,0.020626069018642945,-0.067983820373876513,-0.081221915726801042,True,False,False,False,False,0.021774797986059191,-0.058321443499661396,-0.070538230749251252,23.441969490051271,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.8571428571428571,1,0,0,0,-0.74602868050338778,-0.42953224749637553,-0.44574287847598315,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-15,0.0096673631463433107,0.020626069018642945,-0.078775637538228138,-0.09851643742699201,True,False,False,False,False,0.021774797986059191,-0.091824507616318995,-0.112581611761008,23.282070922851563,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.75396825396825395,1,0,0,0,-0.88646037482610074,-0.68135373125775667,-0.61115124270078036,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-19,-0.017782744994183974,0.020626069018642945,-0.064471235191538523,-0.077077545119999757,True,False,False,False,False,0.021774797986059191,-0.076543899594789688,-0.097501063034514002,23.143439292907715,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.12698412698412698,1,0,0,0,-0.7077439015576914,-0.58014987543101237,-0.60061468650349559,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-20,0.017770793570161203,0.020626069018642945,-0.078019485725832172,-0.078309411867799938,True,False,False,False,False,0.021774797986059191,-0.071842907721551885,-0.082673125421149463,23.039465427398682,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.86507936507936511,1,0,0,0,-0.78164448796816055,-0.51505344380900453,-0.54549884357062428,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-21,-0.0078301517200960458,0.020626069018642945,-0.061009993866146583,-0.068446106397122897,True,False,False,False,False,0.021774797986059191,-0.07427968173107391,-0.091850330900666965,22.915350341796874,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.34126984126984128,1,0,0,0,-0.6472805013163474,-0.55376670877246958,-0.54241052819706481,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
2016-01-22,0.028287549358424702,0.02020307853584058,-0.018191202988492861,-0.010489282955044588,True,True,True,False,False,0.021674802697566081,-0.063783568596524232,-0.071658588545114976,22.849973011016846,True,True,True,False,False,True,True,False,False,True,1,0,0,0,0.98412698412698407,1,0,1,0.8412698412698405,-0.14340242971768724,-0.4514738571387974,-0.011080706973420895,True,True,True,2016-01-26,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,0.012443419770544126,0.0082327595696073813,0.022997817538780788,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,0.0035312202764898231,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,-0.0061723847663982465,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,0.0058663480225493612,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,0.0056519646672486016,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,0.00022856777879214289,14782.376819406392,6338.5573157425342,-169.43812183084475,0.0039303469695518116,17522.904659807973,-247.94204566860924,-0.0088667748667068409,True,0
2016-01-25,-0.020488517242304494,0.020626069018642945,-0.022301165271839896,-0.017113592193483851,True,False,False,False,False,0.021774797986059191,-0.08921489121117665,-0.092176563789163168,22.74678716659546,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.11904761904761904,1,0,0,0,-0.19707378732661873,-0.60463818333446606,-0.16166417176082137,False,False,False,,False,,,False,False,139,100.35896745707517,84,1.176522585040551,0.17737961988022966,,,,True,False,False,65224.354660671961,5866.7748906470006,21589.441321044087,34368.345870974321,-19570.449018275118,-18176.13170962501,-10458.90217157068,531.83447733504704,,8366.7748906470024,0,3613.9116957781303,884.37843231427405,-1781.6417396822098,-2133.4067841441665,1.6157296432457349,,24089.441321044094,16066.371439864341,-10388.16421491976,-10103.622269599116,-9699.7141278783729,352.28072377215523,,27707.114587696709,-11069.117632521464,-10795.16539441918,-6751.6665856810432,364.81302368381296,,15133.301170116842,9348.5326764820984,5877.6223590824147,-209.98273081392611,,14782.376819406392,6338.5573157425342,-169.43812183084475,,17522.904659807973,-247.94204566860924,,False,1
